date,pnl_dollars,pnl_bps_equity,equity_curve,drawdown_dollars
2021-02-04,1102.8847903485225,100.26225366804749,999419.743356563,-2617.7509058882715
2021-02-05,903.3272563020953,82.12065966382686,1000323.0706128652,-1714.423649586155
2021-02-08,3879.5310908777965,352.6846446252542,1004202.601703743,0.0
2021-02-09,886.1763726539187,80.56148842308352,1005088.7780763969,0.0
2021-02-10,-1492.4627851365794,-135.67843501241632,1003596.3152912604,-1492.4627851365367
2021-02-11,18.799147153970807,1.7090133776337098,1003615.1144384143,-1473.663637982565
2021-02-12,1270.9461656973576,115.54056051794161,1004886.0606041116,-202.7174722852651
2021-02-16,659.571511534292,59.96104650311745,1005545.6321156459,0.0
2021-02-17,-1324.6221367825074,-120.42019425295523,1004221.0099788634,-1324.6221367825055
2021-02-18,3087.424349226034,280.6749408387304,1007308.4343280895,0.0
2021-02-19,2436.372183264278,221.48838029675255,1009744.8065113537,0.0
2021-02-22,509.5312559972938,46.321023272481256,1010254.337767351,0.0
2021-02-23,1548.3013126087992,140.7546647826181,1011802.6390799597,0.0
2021-02-24,603.5776353119836,54.87069411927124,1012406.2167152717,0.0
2021-02-25,-954.9121772178221,-86.81019792889292,1011451.3045380539,-954.912177217775
2021-02-26,4454.747241166292,404.9770219242084,1015906.0517792202,0.0
2021-03-01,-837.7099751078084,-76.15545228252803,1015068.3418041124,-837.7099751078058
2021-03-02,1427.4957322108698,129.77233929189725,1016495.8375363233,0.0
2021-03-03,1508.7863302345213,137.16239365768377,1018004.6238665578,0.0
2021-03-04,4192.412287344255,381.12838975856863,1022197.0361539021,0.0
2021-03-05,406.35050503426146,36.940955003114674,1022603.3866589363,0.0
2021-03-08,4498.571932112097,408.96108473746335,1027101.9585910484,0.0
2021-03-09,956.1110777428948,86.91918888571772,1028058.0696687913,0.0
2021-03-10,1452.5545625531643,132.05041477756038,1029510.6242313444,0.0
2021-03-11,386.57527735245685,35.14320703204153,1029897.1995086969,0.0
2021-03-12,40.42425448135202,3.6749322255774564,1029937.6237631782,0.0
2021-03-15,3908.9215166503523,355.3565015136684,1033846.5452798286,0.0
2021-03-16,-1669.9837356822677,-151.8167032438425,1032176.5615441464,-1669.98373568221
2021-03-17,236.3484363420351,21.48622148563955,1032412.9099804885,-1433.6352993401233
2021-03-18,1414.3639839696452,128.57854399724047,1033827.2739644581,-19.27131537045352
2021-03-19,1983.1820553424668,180.28927775840606,1035810.4560198006,0.0
2021-03-22,862.460234407649,78.40547585524082,1036672.9162542083,0.0
2021-03-23,3762.4703630060444,342.0427602732767,1040435.3866172143,0.0
2021-03-24,5976.920262499889,543.3563874999899,1046412.3068797142,0.0
2021-03-25,2905.368653315622,264.1244230286929,1049317.67553303,0.0
2021-03-26,1558.7171419268911,141.7015583569901,1050876.392674957,0.0
2021-03-29,3905.9683898559433,355.08803544144934,1054782.3610648129,0.0
2021-03-30,-2035.882653799611,-185.0802412545101,1052746.4784110133,-2035.8826537996065
2021-03-31,4441.160950700305,403.7419046091186,1057187.6393617135,0.0
2021-04-01,539.180257901718,49.01638708197437,1057726.8196196153,0.0
2021-04-05,266.45291928329004,24.222992662117278,1057993.2725388985,0.0
2021-04-06,335.7766756711194,30.525152333738124,1058329.0492145696,0.0
2021-04-07,1461.046119042254,132.82237445838675,1059790.0953336118,0.0
2021-04-08,-6.029372189022524,-0.5481247444565931,1059784.0659614229,-6.029372188961133
2021-04-09,2449.0026637485294,222.63660579532086,1062233.0686251714,0.0
2021-04-12,671.4096106362267,61.03723733056607,1062904.4782358077,0.0
2021-04-13,931.6536909812307,84.69579008920279,1063836.131926789,0.0
2021-04-14,-1885.1094074124157,-171.3735824920378,1061951.0225193766,-1885.109407412354
2021-04-15,1150.1521256409615,104.55928414917831,1063101.1746450176,-734.9572817713488
2021-04-16,-1120.2837712404207,-101.8439792036746,1061980.8908737772,-1855.241053011734
2021-04-19,2603.4212648042544,236.6746604367504,1064584.3121385814,0.0
2021-04-20,1898.5147095442214,172.59224632220196,1066482.8268481256,0.0
2021-04-21,1648.8128117342676,149.89207379402433,1068131.6396598597,0.0
2021-04-22,35.57824865039504,3.2343862409450037,1068167.21790851,0.0
2021-04-23,1183.5663474312173,107.59694067556521,1069350.7842559412,0.0
2021-04-26,1175.7378292189112,106.8852572017192,1070526.52208516,0.0
2021-04-27,1693.514399213524,153.95585447395672,1072220.0364843735,0.0
2021-04-28,-1113.538806394522,-101.23080058132018,1071106.497677979,-1113.538806394441
2021-04-29,584.9839474675671,53.18035886068792,1071691.4816254466,-528.5548589269165
2021-04-30,1255.3456272028782,114.12232974571619,1072946.8272526495,0.0
2021-05-03,5229.967077174785,475.45155247043505,1078176.7943298242,0.0
2021-05-04,-515.8285499085567,-46.893504537141524,1077660.9657799157,-515.8285499084741
2021-05-05,-425.5753719707352,-38.68867017915775,1077235.390407945,-941.4039218791295
2021-05-06,1130.058828854468,102.73262080495162,1078365.4492367995,0.0
2021-05-07,1423.846408571616,129.44058259741965,1079789.295645371,0.0
2021-05-10,1659.3955273871697,150.85413885337906,1081448.6911727584,0.0
2021-05-11,3796.2426464216687,345.11296785651535,1085244.9338191801,0.0
2021-05-12,2611.476585127004,237.4069622842731,1087856.410404307,0.0
2021-05-13,370.115891600033,33.646899236366636,1088226.526295907,0.0
2021-05-14,2312.7209976005324,210.24736341823024,1090539.2472935077,0.0
2021-05-17,1599.5927187007478,145.41751988188616,1092138.8400122083,0.0
2021-05-18,853.9270283748892,77.62972985226266,1092992.7670405833,0.0
2021-05-19,3566.346397776956,324.2133088888142,1096559.1134383602,0.0
2021-05-20,391.36321063102423,35.57847369372947,1096950.4766489912,0.0
2021-05-21,-198.7145564701625,-18.064959679105684,1096751.7620925212,-198.71455647004768
2021-05-24,1900.1451654853017,172.7404695895729,1098651.9072580065,0.0
2021-05-25,2107.706830134034,191.60971183036676,1100759.6140881407,0.0
2021-05-26,140.49270705600145,12.772064277818314,1100900.1067951967,0.0
2021-05-27,836.1599237302562,76.01453852093238,1101736.2667189268,0.0
2021-05-28,-1702.0742888009095,-154.73402625462813,1100034.192430126,-1702.0742888008244
2021-06-01,1441.3996131836664,131.0363284712424,1101475.5920433097,-260.6746756171342
2021-06-02,384.8719606392941,34.98836005811765,1101860.464003949,0.0
2021-06-03,-604.9014594756088,-54.991041770509895,1101255.5625444734,-604.9014594755135
2021-06-04,439.6755775097595,39.970507046341766,1101695.2381219831,-165.22588196583092
2021-06-07,1373.1022419706367,124.82747654278516,1103068.3403639537,0.0
2021-06-08,274.28950399804404,24.935409454367637,1103342.6298679519,0.0
2021-06-09,83.69683956947122,7.608803597224657,1103426.3267075212,0.0
2021-06-10,2139.12979555977,194.46634505088818,1105565.456503081,0.0
2021-06-11,-1986.3591683652244,-180.57810621502043,1103579.0973347158,-1986.359168365132
2021-06-14,2537.033355991887,230.63939599926246,1106116.1306907076,0.0
2021-06-15,-1036.3162826075118,-94.21057114613744,1105079.8144081,-1036.316282607615
2021-06-16,191.73293057799538,17.4302664161814,1105271.547338678,-844.5833520295564
2021-06-17,-1046.3457544767632,-95.12234131606938,1104225.2015842013,-1890.9291065062862
2021-06-18,3128.189018023254,284.3808198202958,1107353.3906022245,0.0
2021-06-21,1825.8130684881353,165.9830062261941,1109179.2036707127,0.0
2021-06-22,-961.6500638782137,-87.4227330798376,1108217.5536068345,-961.6500638781581
2021-06-23,322.4716651435612,29.315605922141927,1108540.025271978,-639.1783987346571
2021-06-24,452.40409687178476,41.12764517016225,1108992.4293688498,-186.7743018628098
2021-06-25,4062.219581540192,369.2926892309265,1113054.64895039,0.0
2021-06-28,-752.7073471650451,-68.42794065136773,1112301.941603225,-752.7073471650947
2021-06-29,-581.0295847404925,-52.820871340044775,1111720.9120184844,-1333.736931905616
2021-06-30,3255.132671876643,295.92115198878577,1114976.044690361,0.0
2021-07-01,-674.1760175459316,-61.28872886781196,1114301.8686728152,-674.1760175458621
2021-07-02,-1141.47827993523,-103.77075272138454,1113160.39039288,-1815.6542974810582
2021-07-06,-452.90232183440764,-41.17293834858251,1112707.4880710456,-2268.556619315408
2021-07-07,-576.1369560078476,-52.37608690980433,1112131.3511150377,-2844.6935753233265
2021-07-08,2110.0119167297767,191.81926515725243,1114241.3630317675,-734.6816585934721
2021-07-09,354.37674606116275,32.216067823742065,1114595.7397778288,-380.3049125322141
2021-07-12,964.2169236012041,87.65608396374584,1115559.95670143,0.0
2021-07-13,1027.5866356711617,93.41696687919652,1116587.5433371011,0.0
2021-07-14,-1525.2833450989326,-138.66212228172114,1115062.2599920023,-1525.28334509884
2021-07-15,-294.7668969772091,-26.796990634291735,1114767.493095025,-1820.0502420761622
2021-07-16,486.3123305630843,44.2102118693713,1115253.805425588,-1333.7379115130752
2021-07-19,733.7786474580405,66.70714976891277,1115987.584073046,-599.9592640551273
2021-07-20,1892.2512128178728,172.02283752889753,1117879.8352858638,0.0
2021-07-21,-1120.0824313575456,-101.82567557795869,1116759.7528545063,-1120.0824313575868
2021-07-22,-2117.7405511983366,-192.52186829075788,1114642.012303308,-3237.822982555954
2021-07-23,-37.071977880160716,-3.370179807287338,1114604.9403254278,-3274.8949604360387
2021-07-26,-1068.069244141061,-97.09720401282374,1113536.8710812868,-4342.964204577031
2021-07-27,650.0603329737921,59.09639390670837,1114186.9314142605,-3692.90387160331
2021-07-28,-675.9409171741477,-61.44917428855888,1113510.9904970864,-4368.844788777409
2021-07-29,595.8599027613109,54.16908206921008,1114106.8503998478,-3772.984886015998
2021-07-30,916.6532315245979,83.33211195678163,1115023.5036313725,-2856.3316544913687
2021-08-02,435.56063233013674,39.596421120921526,1115459.0642637026,-2420.771022161236
2021-08-03,94.55596669364172,8.595996972149248,1115553.6202303963,-2326.215055467561
2021-08-04,30.841315563452554,2.8037559603138686,1115584.4615459598,-2295.3737399040256
2021-08-05,-548.8694695023921,-49.89722450021747,1115035.5920764573,-2844.2432094065007
2021-08-06,2324.6527797159624,211.3320708832693,1117360.2448561734,-519.5904296904337
2021-08-09,996.2243347199512,90.56584861090465,1118356.4691908935,0.0
2021-08-10,181.30519798697367,16.482290726088515,1118537.7743888805,0.0
2021-08-11,-1157.4598959333366,-105.22362690303059,1117380.3144929472,-1157.4598959332798
2021-08-12,87.88151940229687,7.989229036572443,1117468.1960123496,-1069.5783765309025
2021-08-13,-969.0618698942876,-88.09653362675341,1116499.1341424552,-2038.6402464252897
2021-08-16,1547.9181641314308,140.71983310285734,1118047.0523065866,-490.7220822938252
2021-08-17,-689.6573389057867,-62.696121718707886,1117357.3949676808,-1180.379421199672
2021-08-18,-284.2510576713691,-25.841005242851736,1117073.1439100094,-1464.630478871055
2021-08-19,-27.623870833165654,-2.5112609848332417,1117045.5200391763,-1492.2543497041333
2021-08-20,4499.771454628675,409.0701322389705,1121545.2914938051,0.0
2021-08-23,-694.8759051361268,-63.17053683055698,1120850.415588669,-694.8759051361121
2021-08-24,726.8400776492659,66.07637069538781,1121577.2556663183,0.0
2021-08-25,857.8984926966041,77.99077206332764,1122435.154159015,0.0
2021-08-26,3945.2088171264904,358.65534701149915,1126380.3629761415,0.0
2021-08-27,4271.634086666454,388.3303715151322,1130651.997062808,0.0
2021-08-30,582.5699833828817,52.960907580261974,1131234.5670461908,0.0
2021-08-31,1899.128828098326,172.648075281666,1133133.6958742891,0.0
2021-09-01,844.9727682869774,76.81570620790703,1133978.668642576,0.0
2021-09-02,-304.5723312412046,-27.68839374920042,1133674.096311335,-304.57233124109916
2021-09-03,-3387.315025080257,-307.9377295527506,1130286.7812862548,-3691.8873563213274
2021-09-07,2813.157991115431,255.74163555594825,1133099.9392773702,-878.7293652058579
2021-09-08,-1857.4219653949376,-168.85654230863068,1131242.5173119754,-2736.1513306007255
2021-09-09,705.9481917738731,64.17710834307937,1131948.4655037492,-2030.2031388268806
2021-09-10,2009.034077849219,182.63946162265628,1133957.4995815984,-21.169060977641493
2021-09-13,255.5014643967047,23.227405854245884,1134213.0010459952,0.0
2021-09-14,2134.440983542786,194.04008941298054,1136347.4420295379,0.0
2021-09-15,-1709.967485671547,-155.45158960650429,1134637.4745438662,-1709.9674856716301
2021-09-16,2359.0266294322787,214.45696631202534,1136996.5011732986,0.0
2021-09-17,6056.916218607667,550.6287471461516,1143053.4173919063,0.0
2021-09-20,-2576.422562916406,-234.22023299240055,1140476.99482899,-2576.4225629162975
2021-09-21,2797.5377222130746,254.32161111027952,1143274.532551203,0.0
2021-09-22,618.1187187001563,56.1926107909233,1143892.6512699032,0.0
2021-09-23,1295.473009056443,117.77027355058574,1145188.1242789596,0.0
2021-09-24,379.2342265028028,34.47583877298207,1145567.3585054623,0.0
2021-09-27,406.34729724281266,36.940663385710245,1145973.7058027051,0.0
2021-09-28,776.5072454513931,70.59156776830847,1146750.2130481566,0.0
2021-09-29,3466.1325627081496,315.10296024619544,1150216.3456108647,0.0
2021-09-30,2860.888070663823,260.08073369671115,1153077.2336815286,0.0
2021-10-01,1728.4494468693215,157.13176789721103,1154805.683128398,0.0
2021-10-04,1097.4811106427078,99.77101005842799,1155903.1642390406,0.0
2021-10-05,737.8951544974947,67.08137768159042,1156641.0593935382,0.0
2021-10-06,2206.1956572174845,200.56324156522587,1158847.2550507556,0.0
2021-10-07,-339.2843700211041,-30.84403363828219,1158507.9706807344,-339.2843700211961
2021-10-08,-489.6200477877153,-44.51091343524684,1158018.3506329467,-828.9044178088661
2021-10-11,-176.9585405501964,-16.087140050017855,1157841.3920923965,-1005.8629583590664
2021-10-12,3148.7649916335677,286.25136287577885,1160990.15708403,0.0
2021-10-13,-1019.2404511367786,-92.65822283061622,1159970.9166328933,-1019.2404511368368
2021-10-14,2096.8226148764315,190.62023771603924,1162067.7392477696,0.0
2021-10-15,-1096.487305295781,-99.68066411779827,1160971.2519424737,-1096.4873052958865
2021-10-18,1021.409152590041,92.85537750818555,1161992.6610950637,-75.07815270591527
2021-10-19,596.8005201539302,54.25459274126638,1162589.4616152176,0.0
2021-10-20,1496.9787360166515,136.08897600151377,1164086.4403512343,0.0
2021-10-21,1730.1716535872772,157.28833214429795,1165816.6120048217,0.0
2021-10-22,825.500227712808,75.04547524661892,1166642.1122325344,0.0
2021-10-25,372.43536580143086,33.8577605274028,1167014.547598336,0.0
2021-10-26,910.3826640698929,82.76206036999027,1167924.930262406,0.0
2021-10-27,-4.350389869488708,-0.39548998813533714,1167920.5798725365,-4.350389869417995
2021-10-28,1239.3251310412784,112.66592100375257,1169159.9050035777,0.0
2021-10-29,5124.35329942601,465.8502999478191,1174284.2583030036,0.0
2021-11-01,1122.2654585094917,102.02413259177197,1175406.5237615132,0.0
2021-11-02,-433.3976921191006,-39.399790192645504,1174973.1260693942,-433.3976921190042
2021-11-03,1895.41549242448,172.31049931131636,1176868.5415618187,0.0
2021-11-04,-955.8116787282503,-86.89197079347731,1175912.7298830904,-955.8116787283216
2021-11-05,468.59843488963736,42.599857717239765,1176381.32831798,-487.2132438386325
2021-11-08,-23.355293258819188,-2.1232084780744716,1176357.9730247213,-510.56853709742427
2021-11-09,3020.134877617703,274.5577161470639,1179378.107902339,0.0
2021-11-10,-1021.7650868091473,-92.88773516446794,1178356.3428155298,-1021.7650868091732
2021-11-11,-1626.3421184357512,-147.8492834941592,1176730.000697094,-2648.1072052449454
2021-11-12,120.24185442928649,10.93107767538968,1176850.2425515233,-2527.8653508157004
2021-11-15,-1640.7821433571617,-149.16201303246925,1175209.460408166,-4168.64749417291
2021-11-16,121.43303888147005,11.03936717104273,1175330.8934470476,-4047.214455291396
2021-11-17,535.3586287596738,48.66896625087944,1175866.2520758072,-3511.8558265317697
2021-11-18,1254.9369188211444,114.08517443828586,1177121.1889946284,-2256.918907710584
2021-11-19,-2100.0130518413184,-190.91027744011987,1175021.175942787,-4356.931959551992
2021-11-22,2580.1457202565125,234.55870184150112,1177601.3216630435,-1776.7862392954994
2021-11-23,3089.610620387735,280.87369276252133,1180690.9322834313,0.0
2021-11-24,774.783205605096,70.43483687319055,1181465.7154890364,0.0
2021-11-26,1557.3205315968835,141.57459378153487,1183023.0360206333,0.0
2021-11-29,-524.6488032427313,-47.69534574933921,1182498.3872173906,-524.6488032427151
2021-11-30,2174.5091433251355,197.68264939319414,1184672.8963607156,0.0
2021-12-01,3924.822121490055,356.80201104455045,1188597.7184822056,0.0
2021-12-02,-149.9167849669002,-13.628798633354563,1188447.8016972388,-149.91678496683016
2021-12-03,2850.074884425201,259.0977167659274,1191297.876581664,0.0
2021-12-06,-959.313171386987,-87.2102883079079,1190338.563410277,-959.3131713869516
2021-12-07,1425.7053812600602,129.60958011455094,1191764.268791537,0.0
2021-12-08,3030.916962193886,275.53790565398964,1194795.1857537308,0.0
2021-12-09,263.1851309253361,23.925920993212376,1195058.3708846562,0.0
2021-12-10,1305.5984700576673,118.69077000524248,1196363.9693547138,0.0
2021-12-13,-1034.6173142498,-94.05611947725455,1195329.352040464,-1034.6173142497428
2021-12-14,2080.55735994949,189.14157817722636,1197409.9094004135,0.0
2021-12-15,3348.538426549019,304.412584231729,1200758.4478269625,0.0
2021-12-16,-943.1352781018079,-85.739570736528,1199815.3125488607,-943.1352781017777
2021-12-17,2670.0044074744173,242.72767340676523,1202485.316956335,0.0
2021-12-20,4285.676224797655,389.60692952705955,1206770.9931811327,0.0
2021-12-21,1399.599570444664,127.23632458587855,1208170.5927515773,0.0
2021-12-22,1713.3243391299802,155.75675810272548,1209883.9170907072,0.0
2021-12-23,-329.74000323419136,-29.976363930381034,1209554.177087473,-329.74000323424116
2021-12-27,1439.2187446758558,130.83806769780506,1210993.3958321488,0.0
2021-12-28,182.1682458363216,16.56074962148378,1211175.5640779852,0.0
2021-12-29,2531.5892231421767,230.14447483110698,1213707.1533011275,0.0
2021-12-30,2089.2110780292433,189.9282798208403,1215796.3643791568,0.0
2021-12-31,1868.5360265918973,169.8669115083543,1217664.9004057487,0.0
2022-01-03,2139.1352636659376,194.46684215144887,1219804.0356694148,0.0
2022-01-04,-144.99008286679202,-13.18091662425382,1219659.045586548,-144.99008286674507
2022-01-05,197.50831282231195,17.95530116566472,1219856.5538993704,0.0
2022-01-06,801.229209148962,72.839019013542,1220657.7831085194,0.0
2022-01-07,-389.88137212112144,-35.44376110192013,1220267.9017363982,-389.8813721211627
2022-01-10,2980.371044570518,270.94282223368344,1223248.2727809688,0.0
2022-01-11,219.48184203669302,19.952894730608456,1223467.7546230054,0.0
2022-01-12,1697.1104040439127,154.28276400399207,1225164.8650270493,0.0
2022-01-13,1886.4129565988349,171.49208696353043,1227051.2779836482,0.0
2022-01-14,1699.377623111097,154.48887482828155,1228750.6556067592,0.0
2022-01-18,-2725.701357680706,-247.79103251642783,1226024.9542490786,-2725.7013576806057
2022-01-19,-368.78463961185037,-33.52587632835003,1225656.1696094668,-3094.485997292446
2022-01-20,-895.0576270396,-81.36887518541818,1224761.1119824273,-3989.543624331942
2022-01-21,2223.518475935092,202.13804326682651,1226984.6304583624,-1766.025148396846
2022-01-24,2302.0190932563282,209.27446302330256,1229286.6495516188,0.0
2022-01-25,-406.5781752470969,-36.96165229519063,1228880.0713763717,-406.5781752471812
2022-01-26,-1204.5498503023146,-109.50453184566496,1227675.5215260694,-1611.128025549464
2022-01-27,2275.318480688434,206.84713460803948,1229950.8400067578,0.0
2022-01-28,879.1022109009592,79.91838280917811,1230829.9422176587,0.0
2022-01-31,1033.7011331768688,93.97283028880625,1231863.6433508357,0.0
2022-02-01,-393.8700868220269,-35.806371529275175,1231469.7732640137,-393.8700868219603
2022-02-02,1110.4953780250564,100.95412527500514,1232580.2686420388,0.0
2022-02-03,-1107.6192830949792,-100.69266209954357,1231472.6493589438,-1107.6192830950022
2022-02-04,403.02865574764576,36.63896870433143,1231875.6780146915,-704.590627347352
2022-02-07,-752.713330461035,-68.42848458736682,1231122.9646842305,-1457.3039578082971
2022-02-08,2025.5423331861193,184.14021210782903,1233148.5070174166,0.0
2022-02-09,-260.4823323211674,-23.680212029197037,1232888.0246850955,-260.4823323211167
2022-02-10,69.8949967382631,6.354090612569373,1232957.9196818338,-190.58733558282256
2022-02-11,436.29861524788237,39.663510477080216,1233394.2182970818,0.0
2022-02-14,1159.43397083526,105.40308825775091,1234553.652267917,0.0
2022-02-15,1069.8591473613224,97.25992248739294,1235623.5114152783,0.0
2022-02-16,-2532.5568533956152,-230.23244121778322,1233090.9545618827,-2532.556853395654
2022-02-17,-1291.8066510439073,-117.43696827671886,1231799.1479108387,-3824.3635044395924
2022-02-18,-577.5785914664964,-52.5071446787724,1231221.5693193723,-4401.942095906008
2022-02-22,180.0117402443716,16.364703658579234,1231401.5810596168,-4221.930355661549
2022-02-23,3694.3567282241106,335.8506116567373,1235095.9377878408,-527.5736274374649
2022-02-24,3059.9101302147455,278.17364820134054,1238155.8479180555,0.0
2022-02-25,135.5944571548589,12.3267688322599,1238291.4423752103,0.0
2022-02-28,-1877.1295758716974,-170.6481432610634,1236414.3127993387,-1877.1295758716296
2022-03-01,5492.9411130507215,499.358283004611,1241907.2539123895,0.0
2022-03-02,27.567098088187777,2.5060998261988887,1241934.8210104776,0.0
2022-03-03,631.9913444690411,57.45375858809465,1242566.8123549467,0.0
2022-03-04,-1792.7046002193506,-162.97314547448642,1240774.1077547274,-1792.704600219382
2022-03-07,-2419.0810065556498,-219.91645514142272,1238355.0267481718,-4211.785606774967
2022-03-08,1362.9472327722788,123.90429388838898,1239717.9739809441,-2848.838374002604
2022-03-09,776.4991762260581,70.59083420236892,1240494.4731571702,-2072.339197776513
2022-03-10,1822.041454145005,165.64013219500046,1242316.5146113152,-250.29774363152683
2022-03-11,-2722.153885113809,-247.46853501034627,1239594.3607262014,-2972.4516287453007
2022-03-14,-635.2345105040614,-57.74859186400558,1238959.1262156973,-3607.6861392494757
2022-03-15,-755.4084642615221,-68.67349675104747,1238203.7177514357,-4363.094603511039
2022-03-16,3328.630922190917,302.6028111082652,1241532.3486736265,-1034.4636813201942
2022-03-17,-2279.413081252135,-207.21937102292137,1239252.9355923743,-3313.876762572443
2022-03-18,6018.6491732392205,547.1499248399291,1245271.5847656135,0.0
2022-03-21,-1239.1112855481265,-112.64648050437513,1244032.4734800654,-1239.1112855481915
2022-03-22,1785.5881854873478,162.326198680668,1245818.0616655527,0.0
2022-03-23,883.9745885140585,80.36132622855078,1246702.0362540667,0.0
2022-03-24,3644.0534972911437,331.27759066283124,1250346.089751358,0.0
2022-03-25,537.1184078152269,48.828946165020625,1250883.2081591731,0.0
2022-03-28,1329.8363162699998,120.89421056999998,1252213.0444754432,0.0
2022-03-29,-1766.5434087863719,-160.5948553442156,1250446.5010666568,-1766.5434087864123
2022-03-30,787.2537519979894,71.56852290890814,1251233.7548186549,-979.2896567883436
2022-03-31,-1471.3012480228776,-133.7546589111707,1249762.453570632,-2450.5909048111644
2022-04-01,437.3462577436651,39.75875070396955,1250199.7998283757,-2013.2446470675059
2022-04-04,317.3715000133534,28.85195454666849,1250517.171328389,-1695.8731470541097
2022-04-05,-1056.053952534554,-96.00490477586854,1249461.1173758546,-2751.92709958856
2022-04-06,1324.036999957883,120.36699999617117,1250785.1543758125,-1427.890099630691
2022-04-07,-1366.5110545720713,-124.22827768837013,1249418.6433212403,-2794.4011542028747
2022-04-08,890.2966709693967,80.93606099721788,1250308.9399922097,-1904.104483233532
2022-04-11,-2371.05035480693,-215.55003225517547,1247937.8896374027,-4275.154838040471
2022-04-12,1014.223063314209,92.20209666492809,1248952.1127007168,-3260.9317747263703
2022-04-13,-96.61299028826647,-8.782999117115134,1248855.4997104285,-3357.544765014667
2022-04-14,-1570.3183310864006,-142.75621191694552,1247285.1813793422,-4927.863096100977
2022-04-18,1577.399331087217,143.399939189747,1248862.5807104295,-3350.46376501373
2022-04-19,1443.2043124387112,131.20039203988284,1250305.785022868,-1907.2594525751192
2022-04-20,290.16685356625226,26.378804869659298,1250595.9518764343,-1617.0925990089308
2022-04-21,1768.433170267519,160.76665184250174,1252364.3850467019,0.0
2022-04-22,-368.2212428666959,-33.4746584424269,1251996.1638038352,-368.2212428667117
2022-04-25,-4260.767807362789,-387.34252794207174,1247735.3959964723,-4628.989050229546
2022-04-26,-3958.826764855205,-359.8933422595641,1243776.569231617,-8587.815815084847
2022-04-27,-2505.0752250473324,-227.7341113679393,1241271.4940065697,-11092.891040132148
2022-04-28,-1962.437071792292,-178.40337016293566,1239309.0569347774,-13055.328111924464
2022-04-29,204.0124406728462,18.546585515713293,1239513.0693754503,-12851.315671251621
2022-05-02,-1029.9598983054261,-93.63271802776602,1238483.109477145,-13881.27556955698
2022-05-03,3028.5012163712954,275.3182923973905,1241511.6106935162,-10852.774353185669
2022-05-04,875.9033334011942,79.62757576374493,1242387.5140269175,-9976.871019784361
2022-05-05,-1820.3968615848364,-165.49062378043968,1240567.1171653327,-11797.267881369218
2022-05-06,-656.954869746959,-59.72316997699628,1239910.1622955857,-12454.222751116147
2022-05-09,830.825150627783,75.52955914798028,1240740.9874462136,-11623.397600488272
2022-05-10,2969.002467376054,269.9093152160049,1243709.9899135896,-8654.395133112324
2022-05-11,959.2440045889052,87.2040004171732,1244669.2339181784,-7695.151128523517
2022-05-12,1926.2440803468676,175.11309821335158,1246595.4779985251,-5768.907048176741
2022-05-13,-2057.338167596044,-187.03074250873127,1244538.139830929,-7826.245215772884
2022-05-16,285.67796196602785,25.970723815093443,1244823.817792895,-7540.567253806861
2022-05-17,1324.810069979882,120.43727908908018,1246148.627862875,-6215.757183826994
2022-05-18,-184.09685727362523,-16.73607793396593,1245964.5310056012,-6399.8540411007125
2022-05-19,2260.567608728727,205.50614624806607,1248225.09861433,-4139.2864323719405
2022-05-20,3537.2938623665955,321.57216930605415,1251762.3924766965,-601.9925700053573
2022-05-23,146.4298557533084,13.311805068482581,1251908.8223324497,-455.5627142521553
2022-05-24,2405.185534197575,218.65323038159772,1254314.0078666473,0.0
2022-05-25,-1797.8632876527993,-163.44211705934538,1252516.1445789945,-1797.8632876528427
2022-05-26,4622.912497243016,420.26477247663786,1257139.0570762374,0.0
2022-05-27,307.5474534749791,27.95885940681628,1257446.6045297123,0.0
2022-05-31,1862.6087445483136,169.32806768621032,1259309.2132742608,0.0
2022-06-01,2401.6983104119695,218.3362100374518,1261710.9115846728,0.0
2022-06-02,-1011.7916036852134,-91.98105488047393,1260699.1199809876,-1011.7916036851238
2022-06-03,985.1840952149332,89.56219047408483,1261684.3040762024,-26.60750847030431
2022-06-06,2457.246082489042,223.38600749900382,1264141.5501586916,0.0
2022-06-07,2295.429086783423,208.6753715257657,1266436.979245475,0.0
2022-06-08,970.135890619822,88.19417187452927,1267407.1151360949,0.0
2022-06-09,20.673196607182717,1.8793815097438833,1267427.7883327021,0.0
2022-06-10,-2020.8052811124026,-183.7095710102184,1265406.9830515897,-2020.8052811124362
2022-06-13,1043.4158728880957,94.85598844437233,1266450.3989244779,-977.3894082242623
2022-06-14,539.6793200099423,49.06175636454021,1266990.0782444878,-437.71008821437135
2022-06-15,-1594.9054053441778,-144.99140048583436,1265395.1728391435,-2032.61549355858
2022-06-16,3489.7053062567693,317.24593693243355,1268884.8781454002,0.0
2022-06-17,3631.194405167046,330.1085822879133,1272516.0725505673,0.0
2022-06-21,-1844.6493933071654,-167.69539939156047,1270671.42315726,-1844.649393307278
2022-06-22,-2211.9725975839924,-201.0884179621811,1268459.4505596762,-4056.6219908911735
2022-06-23,-2013.9401054418115,-183.08546413107376,1266445.5104542344,-6070.562096332898
2022-06-24,5542.68570764849,503.88051887713544,1271988.196161883,-527.8763886843808
2022-06-27,330.80237304700404,30.072943004273096,1272318.99853493,-197.07401563739404
2022-06-28,807.3521403783059,73.39564912530054,1273126.3506753081,0.0
2022-06-29,-3248.3554752955624,-295.3050432086875,1269877.9952000126,-3248.355475295568
